udi,product_id,product_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,timestamp,temp_diff_k,power_watts,strain_index,rolling_mean_process_temp_15,rolling_std_process_temp_15,rolling_mean_speed_15,rolling_std_speed_15,rolling_mean_torque_15,rolling_std_torque_15,torque_slope_5,temp_slope_5,anomaly_score_pct,is_anomaly,failure_probability_pct,predicted_failure,health_score,risk_tier
8370,L55549,L,298.8,309.7,1953.0,20.6,25.0,0,0,0,0,0,0,2026-01-06 19:30:00,10.899999999999977,4213.064244023129,515.0,309.67333333333335,0.10997835283973327,1525.8666666666666,170.62359017384236,42.72,11.329619839795187,-5.68,-0.02000000000000455,55.952910887045924,0,0.3146414413027414,0,52.4,WATCH
8371,L55550,L,298.8,309.8,1634.0,33.6,27.0,0,0,0,0,0,0,2026-01-06 19:31:00,11.0,5749.365883481609,907.2,309.68666666666667,0.11254628676586566,1534.6666666666667,172.6961272899712,41.846666666666664,11.504462902137687,-0.6,0.0,5.819831211123697,0,0.2713520436469705,0,95.1,NORMAL
8372,L55551,L,298.7,309.7,1881.0,21.7,29.0,0,0,0,0,0,0,2026-01-06 19:32:00,11.0,4274.419548547737,629.3,309.6933333333334,0.10997835283983562,1570.4666666666667,185.5308471335585,39.333333333333336,11.513821921416572,-0.22000000000000028,-0.02000000000000455,38.170705409302165,0,0.5996635392754153,0,67.6,WATCH
8373,M23232,M,298.8,309.7,1448.0,44.8,31.0,0,0,0,0,0,0,2026-01-06 19:33:00,10.899999999999977,6793.212402514377,1388.8,309.7066666666667,0.09611501046265103,1574.6666666666667,181.7060682478594,39.233333333333334,11.45535848828991,-1.0200000000000002,-0.02000000000000455,5.174382389849197,0,0.7472729391099198,0,95.6,NORMAL
8374,M23233,M,298.7,309.7,1362.0,50.5,34.0,0,0,0,0,0,0,2026-01-06 19:34:00,11.0,7202.729476885318,1717.0,309.70666666666665,0.09611501046265103,1562.3333333333333,189.8155746532755,40.10666666666666,11.799786115898428,1.6799999999999997,-0.02000000000000455,11.402698039505312,0,0.21078705449067286,0,90.3,NORMAL
8375,L55554,L,298.8,309.7,1225.0,63.4,37.0,0,0,0,0,0,0,2026-01-06 19:35:00,10.899999999999977,8133.059781368376,2345.7999999999997,309.7133333333333,0.09154754163329865,1542.3333333333333,208.87784080881755,41.50666666666666,13.248205628723772,8.559999999999999,0.0,64.41661795037916,0,0.6408222537065227,0,45.2,WARNING
8376,M23235,M,298.8,309.6,1384.0,48.2,39.0,0,0,0,0,0,0,2026-01-06 19:36:00,10.800000000000011,6985.72920032636,1879.8000000000002,309.7133333333333,0.09154754163329865,1531.9333333333334,212.84819092713474,42.333333333333336,13.253552982753792,2.9200000000000004,-0.039999999999997725,23.27729678520174,0,0.6376904764077848,0,80.2,NORMAL
8377,L55556,L,298.8,309.8,1334.0,49.3,42.0,0,0,0,0,0,0,2026-01-06 19:37:00,11.0,6887.020359150568,2070.6,309.73333333333335,0.07237468643294442,1524.2,218.0806534944658,42.666666666666664,13.368922740374044,5.52,0.02000000000000455,38.593710930458286,0,0.140567200372391,0,67.2,WATCH
8378,L55557,L,298.8,309.7,1336.0,50.3,44.0,0,0,0,0,0,0,2026-01-06 19:38:00,10.899999999999977,7037.251319845233,2213.2,309.74,0.06324555318897997,1523.0666666666666,219.07580771005132,41.85333333333334,12.413061477254146,1.1,0.0,19.209922989165896,0,0.14919671772749707,0,83.7,NORMAL
8379,M23238,M,298.8,309.9,1331.0,61.6,46.0,0,0,0,0,0,0,2026-01-06 19:39:00,11.099999999999966,8585.930834358856,2833.6,309.7533333333333,0.07432233528357579,1506.3333333333333,223.7880587477749,42.96,13.413308955766729,2.22,0.039999999999997725,53.86185446684246,0,1.2234560522563762,0,54.2,WATCH
8380,L55559,L,298.8,309.9,1629.0,31.9,49.0,0,0,0,0,0,0,2026-01-06 19:40:00,11.099999999999966,5441.772546768631,1563.1,309.76000000000005,0.08280786711022432,1521.8666666666666,223.6690369613997,41.82000000000001,13.588818933225788,-6.3,0.039999999999997725,40.94071703571884,0,0.27833594832040465,0,65.2,WATCH
8381,L55560,L,298.9,310.0,1776.0,25.7,51.0,0,0,0,0,0,0,2026-01-06 19:41:00,11.100000000000023,4779.744726877655,1310.7,309.77333333333337,0.1032795558902313,1536.8666666666666,233.10784342588767,41.093333333333334,14.167037530159527,-4.500000000000001,0.07999999999999545,52.380941568541125,0,1.1322332145073737,0,55.5,WATCH
8382,H37795,H,298.8,310.0,1530.0,38.3,53.0,0,0,0,0,0,0,2026-01-06 19:42:00,11.199999999999989,6136.472930256942,2029.8999999999999,309.7866666666667,0.11872336793348878,1516.4666666666667,217.95702940412062,42.126666666666665,13.274598012028381,-2.2,0.039999999999997725,19.669422656337414,0,0.3068369907358626,0,83.3,NORMAL
8383,L55562,L,298.9,310.0,1719.0,27.3,58.0,0,0,0,0,0,0,2026-01-06 19:43:00,11.100000000000023,4914.361972083978,1583.4,309.8,0.13093073413490522,1538.4,220.85606172347056,40.62,13.607676404987508,-4.6,0.060000000000002274,37.47223237148305,0,1.3278024218436741,0,68.1,WATCH
8384,M23243,M,298.8,309.9,1495.0,35.2,60.0,0,0,0,0,0,0,2026-01-06 19:44:00,11.099999999999966,5510.772393416976,2112.0,309.8066666666666,0.13345232784698702,1535.8,221.1409376070288,40.16,13.67055229315908,-5.279999999999999,0.0,30.131073703212664,0,0.39196622032110184,0,74.4,WATCH
8385,L55564,L,298.8,309.7,1450.0,43.1,63.0,0,0,0,0,0,0,2026-01-06 19:45:00,10.899999999999977,6544.4610962031375,2715.3,309.8066666666666,0.13345232784698702,1502.2666666666667,189.18715852928122,41.66,12.560357137779452,2.2400000000000007,-0.039999999999997725,10.681546755851562,0,0.24635102138539708,0,90.9,NORMAL
8386,H37799,H,298.8,309.8,1563.0,38.8,65.0,0,0,0,0,0,0,2026-01-06 19:46:00,11.0,6350.666717378695,2522.0,309.8066666666666,0.13345232784698702,1497.5333333333333,186.52532063529014,42.00666666666667,12.392651432353167,2.6199999999999997,-0.039999999999997725,15.367278029907922,0,0.24978021029562372,0,86.9,NORMAL
8387,M23246,M,298.9,309.9,1501.0,37.1,70.0,0,0,0,0,0,0,2026-01-06 19:47:00,11.0,5831.539475324007,2597.0,309.82,0.132017314875144,1472.2,153.62812242556132,43.03333333333333,11.167533726109996,-0.23999999999999916,-0.02000000000000455,12.68363276772505,0,0.18982743877565222,0,89.2,NORMAL
8388,L55567,L,298.8,309.9,1351.0,47.2,73.0,0,0,0,0,0,0,2026-01-06 19:48:00,11.099999999999966,6677.685568666368,3445.6000000000004,309.8333333333333,0.12909944486694913,1465.7333333333333,156.72973401308687,43.193333333333335,11.211758283584174,3.9800000000000004,-0.02000000000000455,27.65923995841004,0,0.08443580579634281,0,76.5,NORMAL
8389,L55568,L,298.9,309.9,1365.0,46.5,75.0,0,0,0,0,0,0,2026-01-06 19:49:00,11.0,6646.824656832605,3487.5,309.84666666666664,0.1245945806289884,1465.9333333333334,156.589758224974,42.92666666666666,11.072260491017502,2.2599999999999993,0.0,17.017710912169008,0,0.08091344563739394,0,85.5,NORMAL
8390,L55569,L,298.8,309.9,1525.0,39.7,77.0,0,0,0,0,0,0,2026-01-06 19:50:00,11.099999999999966,6339.995774332003,3056.9,309.86,0.11832159565489662,1485.9333333333334,142.10783966847492,41.34666666666667,9.52491969719909,-0.6799999999999997,0.039999999999997725,4.766576119963201,0,0.23946482888827963,0,95.9,NORMAL
8391,M23250,M,298.8,309.8,1288.0,61.9,79.0,0,0,0,0,0,0,2026-01-06 19:51:00,11.0,8349.012860376139,4890.099999999999,309.87333333333333,0.09611501046368635,1479.5333333333333,149.02006895845943,42.26,10.800449726085926,4.62,0.0,51.35170160422352,0,1.00957854807563,0,56.4,WATCH
8392,L55571,L,298.6,309.6,1423.0,42.7,82.0,0,0,0,0,0,0,2026-01-06 19:52:00,11.0,6362.992232556279,3501.4,309.85999999999996,0.11832159565489662,1485.4666666666667,144.51538062814674,41.82000000000001,10.626194050552419,1.1200000000000003,-0.05999999999999091,14.085556694243632,0,0.4265421273169024,0,88.0,NORMAL
8393,M23252,M,298.5,309.6,1502.0,39.4,84.0,0,0,0,0,0,0,2026-01-06 19:53:00,11.100000000000023,6197.189444275321,3309.6,309.85333333333335,0.13020130932787208,1496.5333333333333,138.48200845838878,41.093333333333334,10.374588918992956,-1.560000000000001,-0.05999999999999091,8.312315300707013,0,0.10844802633177625,0,92.9,NORMAL
8394,L55573,L,298.5,309.5,1428.0,43.5,87.0,0,0,0,0,0,0,2026-01-06 19:54:00,11.0,6504.981748523025,3784.5,309.8266666666667,0.15796322657712675,1503.0,132.32805555027517,39.88666666666666,8.743476479774968,-0.6,-0.07999999999999545,14.95047524408486,0,0.7478687735056653,0,87.3,NORMAL
8395,M23254,M,298.6,309.5,1566.0,38.1,89.0,0,0,0,0,0,0,2026-01-06 19:55:00,10.899999999999977,6248.062301312452,3390.9,309.8,0.17728105208061523,1498.8,129.00121815594153,40.3,8.48157667283269,-0.3200000000000003,-0.07999999999999545,24.510721651220265,0,0.18752462751849575,0,79.2,NORMAL
8396,M23255,M,298.5,309.5,1483.0,44.8,92.0,0,0,0,0,0,0,2026-01-06 19:56:00,11.0,6957.412978542003,4121.599999999999,309.76666666666665,0.18387366262657842,1479.2666666666667,103.73900400709469,41.57333333333334,7.511369160589996,-3.4200000000000004,-0.060000000000002274,35.92997795798288,0,0.48393552779791127,0,69.5,WATCH
8397,H37810,H,298.6,309.6,1593.0,33.3,95.0,0,0,0,0,0,0,2026-01-06 19:57:00,11.0,5555.058377857079,3163.4999999999995,309.73999999999995,0.1764733893282675,1483.4666666666667,107.15867184873045,41.24,7.773379482015826,-1.8800000000000012,0.0,25.402463677323034,0,0.7763072547650932,0,78.4,NORMAL
8398,L55577,L,298.5,309.6,1724.0,26.4,100.0,0,0,0,0,0,0,2026-01-06 19:58:00,11.100000000000023,4766.173046614146,2640.0,309.7133333333333,0.16417180315295152,1483.8,107.94853271021636,41.18,7.891242885991432,-2.6,0.0,34.348128620003024,0,0.3923232688333608,0,70.8,WATCH
8399,L55578,L,298.5,309.7,2617.0,12.1,102.0,1,0,0,1,0,0,2026-01-06 19:59:00,11.199999999999989,3316.0243496926105,1234.2,309.7,0.15583874448867618,1558.6,312.04756963368044,39.64,10.843418016737694,-6.279999999999999,0.039999999999997725,97.31954634122573,1,99.05027449743365,1,0.9,CRITICAL
8400,L55579,L,298.6,309.7,1294.0,59.4,104.0,0,0,0,0,0,0,2026-01-06 20:00:00,11.099999999999966,8049.137369615481,6177.599999999999,309.7,0.15583874448867618,1548.2,318.4592819902028,40.72666666666667,11.972854216736899,4.26,0.039999999999997725,55.67462593274216,0,0.5878957475086521,0,52.7,WATCH
8401,L55580,L,298.6,309.6,1533.0,40.7,106.0,0,0,0,0,0,0,2026-01-06 20:01:00,11.0,6533.790153156444,4314.200000000001,309.68666666666667,0.15522640913617594,1546.2,318.45389888378975,40.85333333333333,11.961059835188047,-0.8199999999999988,0.02000000000000455,18.11761143124857,0,0.6165563315991495,0,84.6,NORMAL
8402,H37815,H,298.5,309.4,1671.0,31.8,108.0,0,0,0,0,0,0,2026-01-06 20:02:00,10.899999999999977,5564.577403597457,3434.4,309.6533333333333,0.15976172733741714,1557.5333333333333,319.7527765246755,40.5,12.156538511082223,-0.29999999999999927,-0.0400000000000091,29.62266162868251,0,0.32811537972830235,0,74.8,WATCH
8403,L55582,L,298.5,309.5,1370.0,52.4,113.0,0,0,0,0,0,0,2026-01-06 20:03:00,11.0,7517.621780530135,5921.2,309.62666666666667,0.1486446705846639,1558.8,318.9127063723163,40.84666666666667,12.432266008062827,5.2,-0.02000000000000455,37.9378991761984,0,0.40868199153330476,0,67.8,WATCH
8404,L55583,L,298.5,309.6,1462.0,45.1,115.0,0,0,0,0,0,0,2026-01-06 20:04:00,11.100000000000023,6904.822717520911,5186.5,309.6066666666667,0.12798809467644756,1565.2666666666667,315.6692361739855,40.75333333333334,12.391982815321951,6.6,-0.01999999999999318,33.452596273016,0,0.28360539565197335,0,71.6,WATCH
8405,L55584,L,298.4,309.5,1545.0,36.6,117.0,0,0,0,0,0,0,2026-01-06 20:05:00,11.100000000000023,5921.5879927514015,4282.2,309.58,0.10141851055713759,1566.6,315.52921531022514,40.54666666666667,12.436574325447403,-4.56,-0.039999999999997725,31.458693000622812,0,0.7527632689513514,0,73.3,WATCH
8406,M23265,M,298.4,309.5,1484.0,41.7,119.0,0,0,0,0,0,0,2026-01-06 20:06:00,11.100000000000023,6480.351662118882,4962.3,309.56,0.08280786710828651,1579.6666666666667,307.1139078272958,39.2,10.96592123678746,0.2,-0.02000000000000455,13.058234395618385,0,0.4563848382951086,0,88.9,NORMAL
8407,M23266,M,298.4,309.5,1344.0,45.3,122.0,0,0,0,0,0,0,2026-01-06 20:07:00,11.100000000000023,6375.6737949012695,5526.599999999999,309.55333333333334,0.08338093877050326,1574.4,310.64950391995603,39.373333333333335,11.04545586375197,2.6999999999999993,0.02000000000000455,23.95665661985061,0,0.29629855399783894,0,79.6,NORMAL
8408,L55587,L,298.4,309.5,1357.0,50.1,125.0,0,0,0,0,0,0,2026-01-06 20:08:00,11.100000000000023,7119.4458556386535,6262.5,309.5466666666667,0.08338093877043509,1564.7333333333333,315.284784342816,40.086666666666666,11.387516138716148,-0.4599999999999994,0.0,26.406216351603256,0,0.17562429760941065,0,77.6,NORMAL
8409,M23268,M,298.5,309.6,1572.0,33.0,127.0,0,0,0,0,0,0,2026-01-06 20:09:00,11.100000000000023,5432.44201658747,4191.0,309.55333333333334,0.08338093877050326,1574.3333333333333,313.0081392521539,39.38666666666666,11.485013008678802,-2.4200000000000004,0.0,21.75689053768341,0,1.5289405329824854,0,81.5,NORMAL
8410,L55589,L,298.5,309.6,1861.0,26.9,130.0,0,0,0,0,0,0,2026-01-06 20:10:00,11.100000000000023,5242.365189069776,3497.0,309.56,0.08280786710828651,1594.0,321.596908300704,38.64,11.93008202582259,-1.9400000000000006,0.02000000000000455,38.645504331362886,0,0.7450306758837645,0,67.2,WATCH
8411,L55590,L,298.5,309.5,1548.0,44.5,132.0,0,0,0,0,0,0,2026-01-06 20:11:00,11.0,7213.7250511728835,5874.0,309.56,0.08280786710828651,1598.3333333333333,320.4302167547931,38.620000000000005,11.919264119183502,0.5599999999999994,0.0,28.54005227526832,0,0.5988784039137885,0,75.7,NORMAL
8412,L55591,L,298.6,309.8,1496.0,37.7,134.0,0,0,0,0,0,0,2026-01-06 20:12:00,11.199999999999989,5906.110412944716,5051.8,309.5733333333334,0.10327955588871084,1591.8666666666666,321.52246459321515,38.91333333333333,11.83281554869853,-1.519999999999999,0.060000000000002274,35.74568486040034,0,2.984821542970613,0,69.6,WATCH
8413,M23272,M,298.6,309.7,1314.0,49.7,136.0,0,0,0,0,0,0,2026-01-06 20:13:00,11.099999999999966,6838.807383893478,6759.200000000001,309.58,0.10823255384679287,1564.5333333333333,326.8701941283796,40.46666666666667,11.599856320949124,-0.07999999999999971,0.039999999999997725,33.42556918437031,0,0.05289191685792431,0,71.6,WATCH
8414,M23273,M,298.6,309.7,1422.0,49.7,139.0,0,0,0,0,0,0,2026-01-06 20:14:00,11.099999999999966,7400.901141473762,6908.3,309.58,0.10823255384679287,1484.8666666666666,149.5817343063587,42.97333333333333,8.742871926535594,3.3400000000000007,0.01999999999999318,18.103041571399192,0,1.0554699736656534,0,84.6,NORMAL
8415,L55594,L,298.6,309.8,1842.0,20.1,142.0,0,0,0,0,0,0,2026-01-06 20:15:00,11.199999999999989,3877.165157501308,2854.2000000000003,309.5866666666667,0.11872336793219254,1521.4,165.68895126540713,40.35333333333333,9.337012880134969,-1.3599999999999994,0.039999999999997725,34.94757976674319,0,0.4864009254946289,0,70.3,WATCH
8416,M23275,M,298.7,309.9,1434.0,53.0,144.0,0,0,0,0,0,0,2026-01-06 20:16:00,11.199999999999989,7958.910828604382,7632.0,309.6066666666667,0.1437590576785393,1514.8,167.15912008793742,41.17333333333333,9.893177062043746,1.7,0.07999999999999545,29.48518099638349,0,2.107481936883711,0,74.9,WATCH
8417,M23276,M,298.8,310.1,1585.0,31.3,147.0,0,0,0,0,0,0,2026-01-06 20:17:00,11.300000000000011,5195.199411363881,4601.1,309.65333333333336,0.18073922281755206,1509.0666666666666,162.83798550648967,41.14,9.927796475408783,-1.2800000000000005,0.060000000000002274,25.730786716343406,0,1.8322721137538407,0,78.1,NORMAL
8418,H37831,H,298.8,310.1,1704.0,30.7,150.0,0,0,0,0,0,0,2026-01-06 20:18:00,11.300000000000011,5478.183605623738,4605.0,309.6933333333334,0.20862360729767937,1531.3333333333333,165.28100170258872,39.693333333333335,9.749246613139237,-3.8000000000000007,0.08000000000000682,40.87676523620589,0,4.324166514907019,0,65.3,WATCH
8419,L55598,L,298.9,310.2,1971.0,23.2,155.0,0,0,0,0,0,0,2026-01-06 20:19:00,11.300000000000011,4788.541186307706,3596.0,309.73333333333335,0.243975018233336,1565.2666666666667,198.8676755557652,38.233333333333334,10.493172383348382,-5.300000000000001,0.1,79.02818566793025,1,3.538442653013073,0,32.8,WARNING
8420,L55599,L,299.0,310.3,1431.0,39.9,157.0,0,0,0,0,0,0,2026-01-06 20:20:00,11.300000000000011,5979.173386091702,6264.3,309.7866666666667,0.27481595572681183,1557.6666666666667,201.8534357493338,38.45333333333333,10.491075572440845,3.9599999999999995,0.1,50.86639504538193,0,2.3019425963017386,0,56.8,WATCH
8421,L55600,L,298.9,310.4,1546.0,37.7,159.0,0,0,0,0,0,0,2026-01-06 20:21:00,11.5,6103.507151345274,5994.3,309.84666666666664,0.30441200151273384,1561.8,200.8696094485196,38.186666666666675,10.453425048188453,-3.0599999999999996,0.1,59.241318348166104,0,1.2417299350008884,0,49.6,WARNING
8422,L55601,L,298.9,310.3,1496.0,36.3,161.0,0,0,0,0,0,0,2026-01-06 20:22:00,11.400000000000034,5686.785357822099,5844.299999999999,309.9,0.30937725467895755,1571.9333333333334,192.7679829175368,37.586666666666666,10.272700762330224,0.9999999999999993,0.039999999999997725,45.15093540771853,0,0.7348333954571068,0,61.6,WATCH
8423,H37836,H,298.9,310.3,1243.0,63.0,163.0,0,0,0,0,0,0,2026-01-06 20:23:00,11.400000000000034,8200.499303665438,10269.0,309.9533333333333,0.3044120015130041,1564.3333333333333,203.77987657086953,38.44666666666667,11.818742177857379,6.459999999999999,0.039999999999997725,96.39572025389046,1,0.02051428883868993,0,18.1,CRITICAL
8424,L55603,L,299.0,310.4,1452.0,46.2,168.0,0,0,0,0,0,0,2026-01-06 20:24:00,11.399999999999977,7024.852500839065,7761.6,310.0066666666666,0.3081434421676927,1556.3333333333333,205.80284138905975,39.326666666666675,11.875513021499625,4.6000000000000005,0.039999999999997725,57.860400518394215,0,0.5164440097752604,0,50.8,WATCH
8425,L55604,L,299.1,310.6,1380.0,44.7,170.0,0,0,0,0,0,0,2026-01-06 20:25:00,11.5,6459.742814311334,7599.000000000001,310.0733333333334,0.32175116087202055,1524.2666666666667,191.9477111338545,40.51333333333333,11.42590206921251,0.9600000000000009,0.060000000000002274,51.87463987859784,0,1.1733068091559795,0,55.9,WATCH
8426,L55605,L,299.2,310.6,1567.0,38.4,172.0,0,0,0,0,0,0,2026-01-06 20:26:00,11.400000000000034,6301.280880864263,6604.8,310.1466666666667,0.30674947122047586,1525.5333333333333,192.17806722883682,40.10666666666667,11.382346397988707,0.13999999999999915,0.0400000000000091,39.27233943124297,0,0.8104834423087783,0,66.6,WATCH
8427,L55606,L,299.1,310.5,1628.0,35.9,174.0,0,0,0,0,0,0,2026-01-06 20:27:00,11.399999999999977,6120.36703191954,6246.599999999999,310.1933333333333,0.3034719725017725,1534.3333333333333,193.7449231285734,39.98666666666667,11.418960840052991,-0.07999999999999971,0.039999999999997725,43.243229946266254,0,1.7919485952992604,0,63.2,WATCH
8428,L55607,L,299.1,310.4,1505.0,46.1,176.0,0,0,0,0,0,0,2026-01-06 20:28:00,11.299999999999955,7265.508970079555,8113.6,310.24,0.2746426249283326,1547.0666666666666,184.2748206451732,39.74666666666667,11.236602604668164,-3.38,0.01999999999999318,49.62911116386176,0,0.49401141261641146,0,57.8,WATCH
8429,M23288,M,299.0,310.3,1827.0,28.0,178.0,0,0,0,0,0,0,2026-01-06 20:29:00,11.300000000000011,5357.043792901315,4984.0,310.28000000000003,0.23052734575724027,1574.0666666666666,194.05207941119832,38.3,11.260487175454259,-3.6400000000000006,-0.01999999999999318,56.615007597699055,0,0.9416454878745486,0,51.9,WATCH
8430,L55609,L,299.0,310.3,1577.0,40.0,181.0,0,0,0,0,0,0,2026-01-06 20:30:00,11.300000000000011,6605.7221529481385,7240.0,310.3133333333334,0.18847761013682784,1556.4,179.4287761600315,39.62666666666667,10.072697657292979,-0.9400000000000006,-0.060000000000002274,30.10404254905038,0,0.900485082277832,0,74.4,WATCH
8431,L55610,L,298.9,310.2,1304.0,57.2,183.0,0,0,0,0,0,0,2026-01-06 20:31:00,11.300000000000011,7810.92087066928,10467.6,310.3333333333333,0.15430334995921974,1547.7333333333333,188.6650344873062,39.906666666666666,10.519469477841325,3.7600000000000007,-0.08000000000000682,56.16635608215081,0,0.3796638616674991,0,52.3,WATCH
8432,H37845,H,298.9,310.1,1324.0,54.6,185.0,0,0,0,0,0,0,2026-01-06 20:32:00,11.200000000000045,7570.232985502253,10101.0,310.3333333333333,0.15430334995921974,1530.3333333333333,196.8410042455144,41.46,10.872166297477053,3.7400000000000007,-0.07999999999999545,51.44316917524549,0,0.1761744000553766,0,56.3,WATCH
8433,L55612,L,298.8,310.0,1537.0,39.9,190.0,0,0,0,0,0,0,2026-01-06 20:33:00,11.199999999999989,6422.075118394791,7581.0,310.32666666666665,0.1667618775638708,1519.2,190.95145231932412,42.07333333333334,10.474013193659237,-1.2400000000000007,-0.07999999999999545,37.57306868967129,0,0.7742839828256574,0,68.1,WATCH
8434,M23293,M,298.8,310.1,1501.0,48.7,192.0,0,0,0,0,0,0,2026-01-06 20:34:00,11.300000000000011,7654.8779635654755,9350.400000000001,310.32,0.17402791237271795,1487.8666666666666,144.4090750347213,43.77333333333333,9.181617245240039,4.140000000000001,-0.039999999999997725,51.24273461206752,0,0.2680822521483244,0,56.4,WATCH
8435,M23294,M,298.7,309.9,1654.0,29.1,195.0,0,0,0,0,0,0,2026-01-06 20:35:00,11.199999999999989,5040.308421566392,5674.5,310.2933333333333,0.2051712409044884,1502.7333333333333,149.52470730698823,43.053333333333335,9.90222678179458,-2.1799999999999997,-0.08000000000000682,56.81356155314473,0,1.1474291675377726,0,51.7,WATCH
8436,M23295,M,298.7,310.0,1519.0,38.1,198.0,0,0,0,0,0,0,2026-01-06 20:36:00,11.300000000000011,6060.540635819678,7543.8,310.26666666666665,0.21602468994462345,1500.9333333333334,149.12864373068922,43.08,9.887307881463576,-3.8200000000000003,-0.039999999999997725,49.98552835664148,0,1.003955038462254,0,57.5,WATCH
8437,L55616,L,298.7,309.9,1371.0,51.3,201.0,0,0,0,0,0,0,2026-01-06 20:37:00,11.199999999999989,7365.181233002447,10311.3,310.24,0.2354327322772447,1492.6,152.8695989584488,44.080000000000005,9.911119296743406,-0.6600000000000008,-0.0400000000000091,68.42428795904681,0,0.0732566999733041,0,41.8,WARNING
8438,L55617,L,298.7,309.8,1181.0,65.9,203.0,1,0,0,0,1,0,2026-01-06 20:38:00,11.100000000000023,8150.11862947737,13377.7,310.2066666666667,0.26040261866659187,1488.4666666666667,160.73619321586102,44.27333333333333,10.326143427980835,5.200000000000001,-0.039999999999997725,95.24509764199858,1,97.70370549305993,1,2.3,CRITICAL
8439,L55618,L,298.6,309.8,1469.0,42.8,205.0,0,0,0,0,0,0,2026-01-06 20:39:00,11.199999999999989,6584.066107589392,8774.0,310.1666666666667,0.2742956347390801,1489.6,160.52049268374222,44.04666666666666,10.318143982232904,-1.180000000000001,-0.060000000000002274,70.75921356906139,0,4.159623378421378,0,39.9,WARNING
8440,L55619,L,298.6,309.8,1637.0,34.6,207.0,0,0,0,0,0,0,2026-01-06 20:40:00,11.199999999999989,5931.347873928553,7162.200000000001,310.11333333333334,0.2614975188786084,1506.7333333333333,161.69789585462087,43.373333333333335,10.598211888714513,1.1,-0.01999999999999318,48.0896463248498,0,25.02906232991854,0,59.1,WATCH
8441,L55620,L,298.6,309.8,1370.0,56.0,0.0,0,0,0,0,0,0,2026-01-06 20:41:00,11.199999999999989,8034.099612780297,0.0,310.06000000000006,0.23543273227650763,1493.6,164.43053244456354,44.54666666666666,10.975808897405896,3.5799999999999996,-0.039999999999997725,77.82361081273476,1,0.08882518858789193,0,33.8,WARNING
8442,L55621,L,298.6,309.9,1630.0,30.6,2.0,0,0,0,0,0,0,2026-01-06 20:42:00,11.299999999999955,5223.21194585839,61.2,310.0199999999999,0.2042407542896813,1493.7333333333333,164.54806795179735,44.193333333333335,11.352876706976222,-4.139999999999999,0.0,51.614807200152015,0,0.24116486550723398,0,56.1,WATCH
8443,L55622,L,298.6,310.0,1517.0,39.0,4.0,0,0,0,0,0,0,2026-01-06 20:43:00,11.399999999999977,6195.534872144432,156.0,309.9933333333333,0.17511900714984555,1494.5333333333333,164.6359042019194,43.72,11.415540785638038,-5.380000000000001,0.039999999999997725,46.513974564802375,0,0.19434320887511017,0,60.5,WATCH
8444,M23303,M,298.6,309.9,1668.0,32.3,6.0,0,0,0,0,0,0,2026-01-06 20:44:00,11.299999999999955,5641.923414728837,193.79999999999998,309.96666666666664,0.15430334995700362,1483.9333333333334,145.73482114869125,44.00666666666666,11.040410620382765,-2.1,0.01999999999999318,34.48805884605723,0,0.19782541013702604,0,70.7,WATCH
8445,M23304,M,298.6,309.9,1818.0,24.9,9.0,0,0,0,0,0,0,2026-01-06 20:45:00,11.299999999999955,4740.474818707783,224.1,309.94,0.12421180067510035,1500.0,168.27019089208767,43.0,12.072045630889589,-1.9400000000000006,0.01999999999999318,37.966175302528235,0,0.211623413123062,0,67.7,WATCH
8446,M23305,M,298.6,310.0,1541.0,36.9,12.0,0,0,0,0,0,0,2026-01-06 20:46:00,11.399999999999977,5954.668963393701,442.79999999999995,309.9266666666666,0.10327955589090328,1515.8,159.4473491245909,41.64666666666667,11.490298185031932,-3.8200000000000003,0.039999999999997725,23.992298166260642,0,0.13455009048987684,0,79.6,NORMAL
8447,L55626,L,298.5,309.9,1482.0,42.1,15.0,0,0,0,0,0,0,2026-01-06 20:47:00,11.399999999999977,6533.695905376838,631.5,309.9133333333333,0.09154754163429618,1526.3333333333333,150.85928479720943,40.81333333333334,10.923033766617362,2.3,0.0,8.065070152659208,0,0.25566590381866927,0,93.1,NORMAL
8448,L55627,L,298.6,310.1,1439.0,49.9,17.0,0,0,0,0,0,0,2026-01-06 20:48:00,11.5,7519.517208097801,848.3,309.92,0.10141851055925002,1519.8,152.47772671068736,41.480000000000004,11.165776794677893,2.1799999999999997,0.02000000000000455,19.717294886255736,0,1.0052204000971947,0,83.2,NORMAL
8449,L55628,L,298.5,310.0,1492.0,41.2,19.0,0,0,0,0,0,0,2026-01-06 20:49:00,11.5,6437.1652351075345,782.8000000000001,309.9133333333333,0.0915475416342962,1519.2,152.5746655622437,40.98,10.985848039311913,1.7800000000000011,0.02000000000000455,9.50714003649739,0,0.11715250437900981,0,91.9,NORMAL
8450,L55629,L,298.4,309.9,1725.0,27.8,21.0,0,0,0,0,0,0,2026-01-06 20:50:00,11.5,5021.835856763284,583.8000000000001,309.9133333333333,0.0915475416342962,1523.9333333333334,158.05806648492884,40.89333333333333,11.090888581344862,0.5800000000000004,0.0,21.338633249027048,0,0.16314712007173876,0,81.9,NORMAL
