product_id,product_type,timestamp,health_score,failure_probability_pct,anomaly_score_pct,risk_tier,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min
M20254,M,2026-01-04 17:55:00,0.2,99.77146246529657,85.46251487156543,CRITICAL,302.8,312.3,1262.0,70.5,234.0
M20257,M,2026-01-04 17:58:00,55.6,20.57506188182886,52.282935006775425,WATCH,302.8,312.3,1416.0,42.7,241.0
M20261,M,2026-01-04 18:02:00,1.1,98.92148524205403,71.21181270817473,CRITICAL,302.6,312.3,1454.0,54.8,253.0
M20270,M,2026-01-04 18:11:00,70.3,2.99492264702544,34.94743855515986,WATCH,302.7,312.5,1417.0,51.5,19.0
M20275,M,2026-01-04 18:16:00,79.6,0.5009637416725968,23.99288668113805,NORMAL,302.6,312.4,1410.0,50.3,33.0
M20281,M,2026-01-04 18:22:00,90.7,0.21300806655503637,10.932528573945417,NORMAL,302.6,312.3,1566.0,36.6,46.0
M20282,M,2026-01-04 18:23:00,82.1,2.6559818754819284,21.018158752560957,NORMAL,302.7,312.4,1422.0,44.5,49.0
M20295,M,2026-01-04 18:36:00,82.2,0.1930731677840165,20.997506400424758,NORMAL,303.0,312.5,1524.0,42.1,76.0
M20296,M,2026-01-04 18:37:00,76.5,0.42675338372710664,27.588833678254847,NORMAL,302.9,312.5,1679.0,30.9,79.0
M20297,M,2026-01-04 18:38:00,83.9,4.0955023237151105,18.979586750275185,NORMAL,302.9,312.6,1394.0,46.4,82.0
M20301,M,2026-01-04 18:42:00,77.2,1.1422875798511656,26.766035503272185,NORMAL,303.0,312.6,1392.0,42.9,94.0
M20303,M,2026-01-04 18:44:00,76.4,1.0784985828013236,27.798357410593077,NORMAL,303.0,312.7,1426.0,46.8,99.0
M20305,M,2026-01-04 18:46:00,72.4,0.7478684971621401,32.439831564117064,WATCH,303.0,312.8,1648.0,32.1,104.0
M20312,M,2026-01-04 18:53:00,65.0,0.3933747276923868,41.155469155448976,WATCH,303.0,312.7,1553.0,35.8,122.0
M20315,M,2026-01-04 18:56:00,54.9,0.4279619600237223,53.08710991989363,WATCH,303.1,312.6,1895.0,23.5,129.0
M20316,M,2026-01-04 18:57:00,64.6,0.3005054378389279,41.68825328168399,WATCH,303.1,312.6,1567.0,32.9,132.0
M20317,M,2026-01-04 18:58:00,61.5,0.2882999271203169,45.24326057049415,WATCH,303.0,312.5,1602.0,33.7,135.0
M20320,M,2026-01-04 19:01:00,70.0,0.4211966438032847,35.28153889938859,WATCH,303.0,312.4,1526.0,36.1,142.0
M20321,M,2026-01-04 19:02:00,60.2,1.0099905032272012,46.795942413238066,WATCH,302.9,312.3,1339.0,52.1,145.0
M20324,M,2026-01-04 19:05:00,76.2,0.2778051892191595,27.972159402395786,NORMAL,302.9,312.4,1659.0,33.1,152.0
M20326,M,2026-01-04 19:07:00,84.8,1.5293573387898303,17.916798465136928,NORMAL,302.9,312.3,1426.0,44.7,157.0
M20329,M,2026-01-04 19:10:00,80.5,1.112960643139691,22.89267324563555,NORMAL,302.7,312.2,1439.0,42.5,164.0
M20330,M,2026-01-04 19:11:00,79.9,0.29159520373535874,23.608886457252304,NORMAL,302.7,312.2,1585.0,35.5,167.0
M20334,M,2026-01-04 19:15:00,77.8,1.2166367092998958,26.156457143625467,NORMAL,302.7,312.1,1378.0,46.9,176.0
M20336,M,2026-01-04 19:17:00,72.4,0.4461194814077983,32.500999569489785,WATCH,302.6,312.1,1445.0,42.0,181.0
M20339,M,2026-01-04 19:20:00,74.5,0.2798202349639192,29.95916900208804,WATCH,302.7,312.1,1564.0,32.1,188.0
M20343,M,2026-01-04 19:24:00,61.5,1.5393720312549855,45.339362717380155,WATCH,302.6,312.1,2000.0,21.9,200.0
M20344,M,2026-01-04 19:25:00,71.1,12.857552366243846,34.007679500037575,WATCH,302.5,312.0,1826.0,25.3,203.0
M20347,M,2026-01-04 19:28:00,65.2,11.000232210844937,40.893636930394344,WATCH,302.6,312.1,1611.0,39.9,210.0
M20351,M,2026-01-04 19:32:00,39.5,10.449133486232006,71.12324279291879,WARNING,302.7,312.2,1350.0,58.6,2.0
M20352,M,2026-01-04 19:33:00,51.8,0.8627880011629723,56.695130791217885,WATCH,302.9,312.4,1334.0,50.9,5.0
M20356,M,2026-01-04 19:37:00,15.0,0.9994951034779699,99.99999465438661,CRITICAL,302.9,312.5,1924.0,24.0,17.0
M20357,M,2026-01-04 19:38:00,51.1,0.1733071872182625,57.5502570051356,WATCH,302.9,312.5,1551.0,40.0,20.0
M20358,M,2026-01-04 19:39:00,15.0,0.3358683711561872,99.99999465438661,CRITICAL,302.9,312.5,1903.0,21.2,23.0
M20373,M,2026-01-04 19:54:00,80.2,0.4537955319910653,23.294776567913285,NORMAL,302.8,312.2,1452.0,50.3,60.0
M20378,M,2026-01-04 19:59:00,26.8,0.17449581641694573,86.11188597822313,WARNING,302.5,311.8,2023.0,19.1,74.0
M20380,M,2026-01-04 20:01:00,83.3,0.47191895731817785,19.679850756421068,NORMAL,302.6,312.0,1496.0,45.0,79.0
M20383,M,2026-01-04 20:04:00,80.9,0.24053826174010354,22.479726211824985,NORMAL,302.5,311.9,1524.0,34.8,86.0
M20385,M,2026-01-04 20:06:00,81.0,0.5716166690914662,22.30543533455048,NORMAL,302.6,312.0,1363.0,45.7,91.0
M20387,M,2026-01-04 20:08:00,96.7,0.4152034013289524,3.841518711095642,NORMAL,302.5,311.9,1532.0,38.8,96.0
M20389,M,2026-01-04 20:10:00,90.1,0.2846178675831281,11.630948239512174,NORMAL,302.4,311.8,1539.0,39.9,101.0
M20390,M,2026-01-04 20:11:00,81.7,1.15000005020836,21.56949703251478,NORMAL,302.3,311.8,1355.0,50.1,104.0
M20391,M,2026-01-04 20:12:00,89.2,0.3178848138400635,12.664228922048359,NORMAL,302.3,311.7,1504.0,37.3,107.0
M20394,M,2026-01-04 20:15:00,86.4,0.5039721879066459,15.987500083521738,NORMAL,302.3,311.7,1494.0,37.1,114.0
M20396,M,2026-01-04 20:17:00,12.7,87.25867277323339,37.10956796644824,CRITICAL,302.3,311.8,1363.0,54.0,119.0
M20398,M,2026-01-04 20:19:00,74.6,0.4807472614961715,29.88109997358606,WATCH,302.3,311.8,1879.0,23.0,124.0
M20407,M,2026-01-04 20:28:00,88.0,1.5302107105718972,14.096309429394546,NORMAL,302.3,311.7,1540.0,28.9,149.0
M20410,M,2026-01-04 20:31:00,80.8,0.5263699418979387,22.545905148485247,NORMAL,302.3,311.9,1508.0,42.3,159.0
M20414,M,2026-01-04 20:35:00,68.1,1.3772280082578217,37.51016126141866,WATCH,302.5,312.0,1521.0,40.2,174.0
M20417,M,2026-01-04 20:38:00,67.2,3.528434626878262,38.54650896163924,WATCH,302.5,312.0,1436.0,43.5,184.0
M20419,M,2026-01-04 20:40:00,65.1,2.7849398826155327,41.07707282985877,WATCH,302.5,312.0,1451.0,43.2,189.0
M20421,M,2026-01-04 20:42:00,49.8,5.709947933281469,59.07031473763379,WARNING,302.3,311.7,1341.0,46.3,194.0
M20423,M,2026-01-04 20:44:00,63.0,0.45409521723344565,43.52649054777882,WATCH,302.3,311.7,1640.0,31.5,199.0
M20427,M,2026-01-04 20:48:00,41.2,0.6188155895701294,69.18185522744595,WARNING,302.5,312.0,1445.0,54.8,0.0
M20430,M,2026-01-04 20:51:00,60.1,0.4183191597887807,46.90136506455557,WATCH,302.4,312.1,1492.0,47.7,7.0
M20440,M,2026-01-04 21:01:00,81.5,0.8852826673926016,21.742356750599445,NORMAL,302.6,312.2,1458.0,38.8,34.0
M20441,M,2026-01-04 21:02:00,83.3,1.8704759131698472,19.64007197075956,NORMAL,302.5,312.1,1454.0,47.6,37.0
M20445,M,2026-01-04 21:06:00,67.0,0.9291677203723006,38.768624382603484,WATCH,302.5,312.0,1642.0,29.1,46.0
M20446,M,2026-01-04 21:07:00,66.9,0.12129584764494444,38.91088872301519,WATCH,302.4,311.8,1557.0,31.5,49.0
M20448,M,2026-01-04 21:09:00,78.2,0.29753927216389064,25.595747585019645,NORMAL,302.5,311.8,1566.0,37.6,54.0
M20449,M,2026-01-04 21:10:00,52.4,3.859459397503906,56.03886445334611,WATCH,302.5,311.9,1298.0,57.5,57.0
M20450,M,2026-01-04 21:11:00,49.9,8.73802227800087,58.92274889573407,WARNING,302.5,311.9,1340.0,59.4,60.0
M20455,M,2026-01-04 21:16:00,45.4,1.1017660056349803,64.29198757763463,WARNING,302.7,312.0,1944.0,21.4,71.0
M20456,M,2026-01-04 21:17:00,84.4,0.48136304130169105,18.32246871844768,NORMAL,302.7,312.0,1538.0,36.7,74.0
M20459,M,2026-01-04 21:20:00,88.2,0.6423496234282281,13.90458142225616,NORMAL,302.7,312.0,1652.0,31.0,81.0
M20467,M,2026-01-04 21:28:00,68.4,0.3646092415437905,37.19650345682277,WATCH,302.9,312.2,1745.0,25.5,98.0
M20468,M,2026-01-04 21:29:00,70.9,0.30999942572354056,34.23690977563877,WATCH,303.1,312.3,1623.0,31.6,101.0
M20469,M,2026-01-04 21:30:00,78.5,1.4406093663779356,25.346732680048913,NORMAL,303.1,312.4,1378.0,50.1,104.0
M20471,M,2026-01-04 21:32:00,80.5,0.463409919620699,22.926601756424574,NORMAL,303.0,312.3,1674.0,29.5,109.0
M20473,M,2026-01-04 21:34:00,90.0,0.48822130668539276,11.814623592006766,NORMAL,303.0,312.3,1483.0,38.8,114.0
M20475,M,2026-01-04 21:36:00,0.4,99.61471682536305,84.24059557276723,CRITICAL,303.0,312.2,1257.0,71.3,122.0
M20478,M,2026-01-04 21:39:00,73.4,1.513585717252849,31.298419580897217,WATCH,303.0,312.4,1645.0,29.6,129.0
M20481,M,2026-01-04 21:42:00,61.4,0.7670990917971594,45.443366795081275,WATCH,302.9,312.2,1292.0,54.4,136.0
M20484,M,2026-01-04 21:45:00,78.7,0.21605590644315384,25.076754771417498,NORMAL,302.8,312.2,1469.0,36.9,143.0
M20490,M,2026-01-04 21:51:00,84.0,0.5481816725252341,18.770597773532934,NORMAL,302.8,312.2,1615.0,32.9,159.0
M20494,M,2026-01-04 21:55:00,66.9,8.571645678819996,38.92022489884033,WATCH,302.6,312.2,1353.0,56.5,168.0
M20497,M,2026-01-04 21:58:00,73.9,0.6689631873573303,30.74696928170112,WATCH,302.5,312.0,1487.0,46.1,175.0
M20505,M,2026-01-04 22:06:00,61.0,2.301191992606938,45.83536149062548,WATCH,302.5,312.0,1591.0,29.4,192.0
M20506,M,2026-01-04 22:07:00,64.0,1.0095469082255029,42.29897652199702,WATCH,302.4,311.8,1644.0,37.2,195.0
M20509,M,2026-01-04 22:10:00,65.8,22.30280572030971,40.23386335192495,WATCH,302.5,311.9,1414.0,51.6,205.0
M20511,M,2026-01-04 22:12:00,72.9,21.031390083117973,31.873347073709102,WATCH,302.5,312.0,1447.0,45.7,210.0
M20516,M,2026-01-04 22:17:00,48.3,0.06254582146487665,60.8112721580781,WARNING,302.3,311.5,1316.0,47.2,4.0
M20518,M,2026-01-04 22:19:00,42.6,0.6405457027080069,67.55648422653728,WARNING,302.2,311.4,1372.0,55.1,9.0
M20519,M,2026-01-04 22:20:00,56.8,0.6549885588294376,50.791110809416054,WATCH,302.3,311.5,1674.0,30.0,12.0
M20523,M,2026-01-04 22:24:00,75.1,0.23956058222252868,29.277851846579733,NORMAL,302.3,311.5,1530.0,42.3,21.0
M20524,M,2026-01-04 22:25:00,78.6,0.3698383159863817,25.196027831311817,NORMAL,302.2,311.4,1539.0,35.1,24.0
M20528,M,2026-01-04 22:29:00,85.0,3.532733571593591,17.605804950244057,NORMAL,302.2,311.4,1432.0,45.3,33.0
M20529,M,2026-01-04 22:30:00,85.8,0.30197165322505326,16.71077705883495,NORMAL,302.2,311.5,1479.0,39.5,36.0
M20534,M,2026-01-04 22:35:00,86.3,0.7411550175422681,16.17148793437419,NORMAL,302.2,311.7,1393.0,42.5,53.0
M20535,M,2026-01-04 22:36:00,89.2,0.3409821683181221,12.760530159566851,NORMAL,302.3,311.7,1453.0,42.5,56.0
M20538,M,2026-01-04 22:39:00,90.3,0.3364000332641641,11.416382979868064,NORMAL,302.2,311.7,1584.0,36.2,63.0
M20539,M,2026-01-04 22:40:00,88.7,0.3470663309235064,13.287086316758481,NORMAL,302.2,311.7,1466.0,49.0,66.0
M20540,M,2026-01-04 22:41:00,87.4,0.7578927771025357,14.797937505428308,NORMAL,302.2,311.6,1386.0,50.5,69.0
M20543,M,2026-01-04 22:44:00,80.4,0.5306153259926,23.10271153081735,NORMAL,302.2,311.6,1592.0,37.7,79.0
M20548,M,2026-01-04 22:49:00,93.9,1.5608102552228715,7.159695437919308,NORMAL,302.3,311.7,1423.0,44.6,93.0
M20552,M,2026-01-04 22:53:00,56.8,2.366847334737969,50.81647160333913,WATCH,302.4,311.9,1313.0,55.7,102.0
M20553,M,2026-01-04 22:54:00,89.8,0.4465994404999766,11.96497794277645,NORMAL,302.4,311.8,1453.0,42.1,105.0
M20561,M,2026-01-04 23:02:00,62.1,5.712003299214124,44.57227825353301,WATCH,302.5,311.9,1347.0,54.3,125.0
M20581,M,2026-01-04 23:22:00,81.0,0.8240463598304474,22.29614754538062,NORMAL,302.3,311.8,1443.0,43.4,175.0
M20583,M,2026-01-04 23:24:00,70.2,0.32813663328810433,35.025785537499424,WATCH,302.3,311.8,1475.0,48.0,180.0
M20585,M,2026-01-04 23:26:00,85.6,0.3570219448024224,16.99595347218403,NORMAL,302.3,311.8,1557.0,34.1,185.0
M20586,M,2026-01-04 23:27:00,72.5,2.6810551911782783,32.30522042085161,WATCH,302.4,311.9,1398.0,50.1,188.0
M20587,M,2026-01-04 23:28:00,86.2,1.2173004577176676,16.227228674756866,NORMAL,302.3,311.8,1559.0,34.4,191.0
M20588,M,2026-01-04 23:29:00,79.5,5.905558041799498,24.075410164693597,NORMAL,302.4,311.9,1422.0,46.4,194.0
M20589,M,2026-01-04 23:30:00,81.9,2.7522162049408734,21.307719716461705,NORMAL,302.3,311.8,1463.0,35.7,197.0
M20596,M,2026-01-04 23:37:00,68.9,31.09371610027834,35.16886518597976,WATCH,302.4,311.9,1439.0,36.6,212.0
M20599,M,2026-01-04 23:40:00,62.3,0.15430529712690827,44.34379242540677,WATCH,302.2,311.7,1653.0,31.4,2.0
M20600,M,2026-01-04 23:41:00,86.0,0.186055400761196,16.444303384107315,NORMAL,302.3,311.7,1535.0,38.3,5.0
M20601,M,2026-01-04 23:42:00,79.4,0.19581250162587047,24.190175379899074,NORMAL,302.3,311.7,1483.0,40.5,8.0
M20603,M,2026-01-04 23:44:00,82.1,0.1474588354646572,21.068101748474042,NORMAL,302.2,311.6,1379.0,42.9,13.0
M20606,M,2026-01-04 23:47:00,78.4,0.20946152680071076,25.457048661630914,NORMAL,302.1,311.5,1635.0,31.6,23.0
M20608,M,2026-01-04 23:49:00,88.5,0.29435453466582595,13.531757324339516,NORMAL,302.2,311.7,1576.0,34.0,28.0
M20616,M,2026-01-04 23:57:00,70.3,0.980106441218591,34.984745312219395,WATCH,302.0,311.5,1366.0,52.3,54.0
M20620,M,2026-01-05 00:01:00,75.3,0.5115203823826106,29.047233471311806,NORMAL,301.9,311.3,1522.0,35.6,63.0
M20626,M,2026-01-05 00:07:00,83.9,0.6006186178585217,18.900797712169403,NORMAL,301.7,311.2,1413.0,42.6,79.0
M20627,M,2026-01-05 00:08:00,85.9,2.0977800371288167,16.548418132719707,NORMAL,301.6,311.2,1415.0,46.5,82.0
M20638,M,2026-01-05 00:19:00,97.6,0.398089449045349,2.8445863786537693,NORMAL,301.7,311.1,1489.0,41.4,108.0
M20641,M,2026-01-05 00:22:00,98.0,0.7525135241109657,2.305659289763354,NORMAL,301.7,311.1,1618.0,36.7,115.0
M20644,M,2026-01-05 00:25:00,88.7,1.3968676239426985,13.338295844023342,NORMAL,301.8,311.1,1399.0,41.8,125.0
M20649,M,2026-01-05 00:30:00,74.6,3.5906815863188952,29.901828590369856,WATCH,301.8,311.5,1416.0,49.0,136.0
M20650,M,2026-01-05 00:31:00,76.3,1.7211419598529558,27.915202125625505,NORMAL,301.7,311.2,1563.0,34.5,139.0
M20651,M,2026-01-05 00:32:00,70.3,1.342472456995419,34.89348062095518,WATCH,301.8,311.3,1542.0,40.1,142.0
M20652,M,2026-01-05 00:33:00,67.4,4.913875038859363,38.33963995238513,WATCH,301.8,311.3,1624.0,31.6,145.0
M20654,M,2026-01-05 00:35:00,67.8,2.563708404722431,37.892041749888875,WATCH,301.9,311.5,1492.0,40.8,150.0
M20655,M,2026-01-05 00:36:00,67.8,2.515951347294504,37.93844958935872,WATCH,301.9,311.4,1465.0,39.9,153.0
M20665,M,2026-01-05 00:46:00,61.0,2.594622212812243,45.888961079102856,WATCH,301.4,310.9,1557.0,39.3,174.0
M20667,M,2026-01-05 00:48:00,54.8,5.350080061186956,53.19296162834025,WATCH,301.4,310.9,1489.0,38.9,179.0
M20674,M,2026-01-05 00:55:00,82.6,4.163931520597017,20.415662838112436,NORMAL,301.3,311.0,1402.0,47.5,197.0
M20682,M,2026-01-05 01:03:00,64.7,2.4826526132180837,41.52956745250761,WATCH,301.3,311.0,1463.0,50.2,214.0
M20686,M,2026-01-05 01:07:00,80.3,5.430725469916596,23.133535133144978,NORMAL,301.3,311.1,1492.0,41.2,223.0
M20689,M,2026-01-05 01:10:00,74.6,0.46353279128983116,29.865430101905837,WATCH,301.2,311.1,1574.0,34.3,4.0
M20690,M,2026-01-05 01:11:00,76.2,5.835674583934366,28.028356850716087,NORMAL,301.3,311.2,1438.0,42.4,7.0
M20697,M,2026-01-05 01:18:00,65.8,0.30796286297416425,40.205758510508396,WATCH,301.3,311.1,1834.0,25.4,22.0
M20698,M,2026-01-05 01:19:00,83.0,0.4111928202434164,20.053998715886948,NORMAL,301.4,311.2,1476.0,36.5,25.0
M20699,M,2026-01-05 01:20:00,78.7,0.26900561475901746,25.031821610222792,NORMAL,301.4,311.2,1541.0,36.3,28.0
M20700,M,2026-01-05 01:21:00,78.8,0.4922604793433123,24.961755457155267,NORMAL,301.3,311.1,1581.0,30.9,31.0
M20701,M,2026-01-05 01:22:00,74.3,0.5713787314813272,30.19794903320385,WATCH,301.3,311.1,1678.0,30.7,34.0
M20705,M,2026-01-05 01:26:00,78.2,0.25588626645361445,25.61670707507777,NORMAL,301.4,311.2,1727.0,26.5,43.0
M20709,M,2026-01-05 01:30:00,69.2,4.326196893999816,36.28257572844121,WATCH,301.4,311.2,1434.0,47.6,52.0
M20715,M,2026-01-05 01:36:00,78.7,3.6355492649311185,25.073570302068344,NORMAL,301.2,310.9,1424.0,45.2,68.0
M20723,M,2026-01-05 01:44:00,84.1,0.3473436358995457,18.757758588312328,NORMAL,301.4,311.1,1758.0,25.4,88.0
M20724,M,2026-01-05 01:45:00,96.5,0.3624402879875646,4.160158187428905,NORMAL,301.4,311.0,1486.0,36.5,91.0
M20725,M,2026-01-05 01:46:00,84.2,0.8602918158686117,18.588735821653522,NORMAL,301.5,311.1,1402.0,40.0,94.0
M20732,M,2026-01-05 01:53:00,89.0,0.30551177083151454,12.993873154121454,NORMAL,301.5,311.0,1504.0,42.6,109.0
M20733,M,2026-01-05 01:54:00,83.5,0.6847677690092525,19.411094050378157,NORMAL,301.5,311.1,1396.0,43.5,112.0
M20734,M,2026-01-05 01:55:00,78.9,0.14191684168098676,24.764961211498136,NORMAL,301.5,311.1,1660.0,33.8,115.0
M20735,M,2026-01-05 01:56:00,75.0,0.13937085388628545,29.40703738254816,NORMAL,301.5,311.0,1577.0,39.7,118.0
M20744,M,2026-01-05 02:05:00,89.4,1.0869140570854139,12.495557366979321,NORMAL,301.3,311.1,1438.0,43.0,137.0
M20748,M,2026-01-05 02:09:00,93.7,0.7376730018721688,7.469492187054333,NORMAL,301.5,311.1,1507.0,38.6,149.0
M20749,M,2026-01-05 02:10:00,77.6,0.33511280456571907,26.350968012041292,NORMAL,301.4,311.0,1234.0,55.8,152.0
M20753,M,2026-01-05 02:14:00,83.8,2.8925619130578433,19.004544756607608,NORMAL,301.3,311.0,1410.0,52.7,161.0
M20755,M,2026-01-05 02:16:00,95.6,0.8991312376943623,5.220096878643564,NORMAL,301.2,310.9,1460.0,46.7,166.0
M20757,M,2026-01-05 02:18:00,77.7,0.2803992046122414,26.28665995091875,NORMAL,301.0,310.7,1517.0,40.2,171.0
M20760,M,2026-01-05 02:21:00,66.6,0.9970334581750306,39.24517781394055,WATCH,300.9,310.7,1485.0,41.0,181.0
M20764,M,2026-01-05 02:25:00,34.7,51.257357114872256,76.81827348124617,WARNING,300.8,310.5,1330.0,59.0,190.0
M20768,M,2026-01-05 02:29:00,77.9,8.10261574983455,26.055898181768306,NORMAL,300.8,310.3,1526.0,36.3,205.0
M20770,M,2026-01-05 02:31:00,58.9,0.19154991532045024,48.365016558952014,WATCH,300.8,310.3,1458.0,43.4,0.0
M20771,M,2026-01-05 02:32:00,31.8,1.176796719806532,80.1868666560836,WARNING,300.8,310.4,1288.0,64.0,3.0
M20772,M,2026-01-05 02:33:00,69.4,0.17968011298765316,36.00031280929817,WATCH,300.7,310.3,1659.0,29.8,6.0
M20775,M,2026-01-05 02:36:00,86.4,0.20292311375059652,16.006167860924492,NORMAL,300.6,310.2,1532.0,38.7,16.0
M20783,M,2026-01-05 02:44:00,76.3,0.31136875341896847,27.911343447790344,NORMAL,300.4,310.3,1537.0,35.0,33.0
M20785,M,2026-01-05 02:46:00,86.6,0.19499833432639666,15.716775475088381,NORMAL,300.2,310.1,1619.0,31.3,38.0
M20788,M,2026-01-05 02:49:00,94.4,0.18566765488225076,6.561718926161765,NORMAL,300.2,310.1,1550.0,38.7,45.0
M20796,M,2026-01-05 02:57:00,88.1,0.7140600206520734,14.006955618835626,NORMAL,300.5,310.4,1548.0,37.3,65.0
M20797,M,2026-01-05 02:58:00,88.0,1.2572036771314765,14.161229880746346,NORMAL,300.6,310.5,1462.0,41.3,68.0
M20800,M,2026-01-05 03:01:00,77.1,12.713250559493211,26.951893621055067,NORMAL,300.6,310.6,1427.0,52.8,75.0
M20804,M,2026-01-05 03:05:00,84.0,0.5296817854038959,18.77047044942137,NORMAL,300.7,310.6,1484.0,38.0,84.0
M20805,M,2026-01-05 03:06:00,81.7,3.891350146454056,21.537015656602364,NORMAL,300.8,310.8,1415.0,44.5,87.0
M20807,M,2026-01-05 03:08:00,82.0,1.8076194321627996,21.14368149961343,NORMAL,300.7,310.8,1465.0,45.2,92.0
M20809,M,2026-01-05 03:10:00,94.1,0.609271752690588,6.985916929446891,NORMAL,300.7,310.8,1506.0,44.0,97.0
M20813,M,2026-01-05 03:14:00,97.0,0.32274503212633326,3.548458065594092,NORMAL,300.7,310.9,1486.0,38.9,106.0
M20829,M,2026-01-05 03:30:00,98.9,0.9434635511666579,1.29198478674017,NORMAL,300.4,310.8,1491.0,35.9,148.0
M20840,M,2026-01-05 03:41:00,88.1,0.8940735474944908,13.955971493971662,NORMAL,300.6,310.7,1654.0,32.0,180.0
M20841,M,2026-01-05 03:42:00,84.6,0.12902028782961472,18.059161009358522,NORMAL,300.7,310.7,1347.0,46.5,183.0
M20850,M,2026-01-05 03:51:00,52.2,4.580332909499114,56.245170469917085,WATCH,300.7,310.7,1343.0,51.6,211.0
M20853,M,2026-01-05 03:54:00,49.1,5.418918177998432,59.87728986725038,WARNING,300.7,310.6,1407.0,42.4,218.0
M20856,M,2026-01-05 03:57:00,31.0,69.03446160477627,76.84404693612868,WARNING,300.5,310.2,1386.0,48.2,225.0
M20857,M,2026-01-05 03:58:00,40.7,34.34338931464126,69.72539465653445,WARNING,300.5,310.2,1571.0,34.6,228.0
M20858,M,2026-01-05 03:59:00,38.4,45.49312968248586,72.4236533598955,WARNING,300.4,310.2,1613.0,36.9,231.0
M20859,M,2026-01-05 04:00:00,11.7,88.28801488892483,58.44444588916651,CRITICAL,300.4,310.2,1671.0,30.5,234.0
M20861,M,2026-01-05 04:02:00,63.4,1.0178391018911186,43.015578200503306,WATCH,300.4,310.2,1380.0,47.3,5.0
M20866,M,2026-01-05 04:07:00,19.8,0.39353884451954446,94.33177082506296,CRITICAL,300.6,310.5,2156.0,18.0,16.0
M20867,M,2026-01-05 04:08:00,56.1,0.4437215674088983,51.653564256063824,WATCH,300.7,310.6,1349.0,54.5,19.0
M20875,M,2026-01-05 04:16:00,69.8,0.6910279574988306,35.58813084612778,WATCH,300.8,310.8,1520.0,38.0,45.0
M20878,M,2026-01-05 04:19:00,83.2,0.5407904103663039,19.722003282160195,NORMAL,300.8,310.9,1557.0,31.6,52.0
M20883,M,2026-01-05 04:24:00,80.8,0.2081534128762072,22.610659857563423,NORMAL,300.7,310.9,1369.0,51.2,63.0
M20887,M,2026-01-05 04:28:00,91.4,1.4703472051961317,10.10841720873098,NORMAL,300.7,311.0,1413.0,44.3,72.0
M20889,M,2026-01-05 04:30:00,83.6,0.2743705727484965,19.31354941716808,NORMAL,300.7,310.8,1452.0,47.9,77.0
M20894,M,2026-01-05 04:35:00,79.2,2.5599832130542612,24.471255923378116,NORMAL,300.6,310.8,1389.0,48.1,88.0
M20895,M,2026-01-05 04:36:00,72.6,0.31923900166933433,32.28172078661146,WATCH,300.6,310.9,1702.0,30.3,91.0
M20896,M,2026-01-05 04:37:00,55.2,5.33016392063187,52.67493118010621,WATCH,300.6,311.0,1401.0,54.6,94.0
M20900,M,2026-01-05 04:41:00,71.4,1.5306044663720437,33.69130117124076,WATCH,300.7,311.1,1438.0,46.6,103.0
M20901,M,2026-01-05 04:42:00,76.1,1.906329393193722,28.10778454676069,NORMAL,300.7,311.0,1418.0,49.3,106.0
M20902,M,2026-01-05 04:43:00,87.5,0.3226087661580171,14.671522228853814,NORMAL,300.8,311.0,1580.0,36.6,109.0
M20903,M,2026-01-05 04:44:00,89.1,0.2672415527908659,12.774350632609377,NORMAL,300.7,310.9,1468.0,41.8,112.0
M20904,M,2026-01-05 04:45:00,94.0,0.42707317039565024,7.106521937884423,NORMAL,300.8,310.9,1522.0,41.7,115.0
M20908,M,2026-01-05 04:49:00,90.4,0.4916062212987354,11.342989983579873,NORMAL,300.9,311.0,1556.0,38.8,127.0
M20909,M,2026-01-05 04:50:00,95.0,0.2574316652156783,5.862887210585735,NORMAL,300.9,311.0,1567.0,34.3,130.0
M20910,M,2026-01-05 04:51:00,86.6,0.19839070062228045,15.791432056043178,NORMAL,300.9,311.1,1546.0,37.7,133.0
M20918,M,2026-01-05 04:59:00,94.3,1.4155329368954115,6.67229873431196,NORMAL,300.9,310.9,1636.0,35.3,153.0
M20922,M,2026-01-05 05:03:00,49.4,2.860315830384837,59.54987641195627,WARNING,301.1,311.2,1407.0,53.0,165.0
M20928,M,2026-01-05 05:09:00,25.9,0.22386058943139045,87.18880387719267,WARNING,301.0,310.9,2047.0,17.9,178.0
M20931,M,2026-01-05 05:12:00,53.9,0.6986238983219403,54.25971459243948,WATCH,300.9,310.8,1452.0,43.6,185.0
M20932,M,2026-01-05 05:13:00,55.4,1.8949685108974046,52.50324171879704,WATCH,300.9,310.8,1695.0,30.2,188.0
M20933,M,2026-01-05 05:14:00,52.6,0.577183800603551,55.76878963053048,WATCH,300.9,310.8,1790.0,26.2,191.0
M20934,M,2026-01-05 05:15:00,66.4,1.1787117767649795,39.556496420627695,WATCH,301.0,310.8,1533.0,39.3,194.0
M20939,M,2026-01-05 05:20:00,72.2,0.8868564727783859,32.707619038674885,WATCH,300.8,310.7,1371.0,44.7,205.0
M20944,M,2026-01-05 05:25:00,81.6,0.2781537024510573,21.636814988217886,NORMAL,300.8,310.6,1505.0,36.2,0.0
M20947,M,2026-01-05 05:28:00,87.3,0.23250182147638276,14.968501985112272,NORMAL,300.9,310.8,1599.0,33.0,7.0
